phenotype,property,value
http://purl.obolibrary.org/obo/HP_0001332,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Dystonic disease
http://purl.obolibrary.org/obo/HP_0031007,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Jaw dystonia induced by speaking
http://purl.obolibrary.org/obo/HP_0031955,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Limp
http://purl.obolibrary.org/obo/HP_0002172,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Abnormal retropulsion test
http://purl.obolibrary.org/obo/HP_0002172,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Imbalance
http://purl.obolibrary.org/obo/HP_0100660,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Dyskinesias
http://purl.obolibrary.org/obo/HP_0001336,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Involuntary jerking movements
http://purl.obolibrary.org/obo/HP_0010828,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Hemifacial spasms
http://purl.obolibrary.org/obo/HP_0012462,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Chin spasms
http://purl.obolibrary.org/obo/HP_0025097,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Eyelid myoclonia
http://purl.obolibrary.org/obo/HP_0200085,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Tremor of limbs
http://purl.obolibrary.org/obo/HP_0031947,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Jerky movements of the tongue
http://purl.obolibrary.org/obo/HP_0002322,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Parkinsonian tremor
http://purl.obolibrary.org/obo/HP_0002345,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Ataxic tremor
http://purl.obolibrary.org/obo/HP_0002174,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,"Tremor, postural"
http://purl.obolibrary.org/obo/HP_0030185,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Dystonia tremor
http://purl.obolibrary.org/obo/HP_0002080,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Terminal tremor
http://purl.obolibrary.org/obo/HP_0002080,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Cerebellar tremor
http://purl.obolibrary.org/obo/HP_0000733,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Stereotyped behaviors
http://purl.obolibrary.org/obo/HP_0002072,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Choreatic disease
http://purl.obolibrary.org/obo/HP_0100248,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Ballismus
http://purl.obolibrary.org/obo/HP_0007166,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Involuntary dystonic or choreiform movements
http://purl.obolibrary.org/obo/HP_0007083,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Brisk knee jerk
http://purl.obolibrary.org/obo/HP_0030904,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Myerson's sign
http://purl.obolibrary.org/obo/HP_0000708,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Behavioral symptoms
http://purl.obolibrary.org/obo/HP_0100716,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Self-injurious behaviors
http://purl.obolibrary.org/obo/HP_0000718,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,physical aggression
http://purl.obolibrary.org/obo/HP_0000722,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,OCD
http://purl.obolibrary.org/obo/HP_0000722,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Obsessive-compulsive disorder
http://purl.obolibrary.org/obo/HP_0000722,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Obsessive compulsive disorder
http://purl.obolibrary.org/obo/HP_0012433,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Abnormal social interactions
http://purl.obolibrary.org/obo/HP_0012452,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Willis-Ekbom disease
http://purl.obolibrary.org/obo/HP_0012452,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Restless legs syndrome
http://purl.obolibrary.org/obo/HP_0012452,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Wittmaack-Ekbom syndrome
http://purl.obolibrary.org/obo/HP_0002870,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Obstructive sleep apnoea
http://purl.obolibrary.org/obo/HP_0031873,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Early sleep onset
http://purl.obolibrary.org/obo/HP_0031874,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Late sleep onset
http://purl.obolibrary.org/obo/HP_0000613,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Photodysphoria
http://purl.obolibrary.org/obo/HP_0002591,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Increased appetite
http://purl.obolibrary.org/obo/HP_0000729,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Autistic behaviors
http://purl.obolibrary.org/obo/HP_0000729,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Autism spectrum disorders
http://purl.obolibrary.org/obo/HP_0000729,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Autism spectrum disorder
http://purl.obolibrary.org/obo/HP_0000723,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,"Restrictive behavior, interests, and activities"
http://purl.obolibrary.org/obo/HP_0000739,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Anxiety disease
http://purl.obolibrary.org/obo/HP_0000716,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Depressive disorder
http://purl.obolibrary.org/obo/HP_0010628,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Facial muscle weakness of muscles innervated by CN VII
http://purl.obolibrary.org/obo/HP_0003398,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Abnormality of neuromuscular transmission
http://purl.obolibrary.org/obo/HP_0002465,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Difficulty speaking
http://purl.obolibrary.org/obo/HP_0001249,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Low intelligence
http://purl.obolibrary.org/obo/HP_0001249,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Poor school performance
http://purl.obolibrary.org/obo/HP_0001249,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Dull intelligence
http://purl.obolibrary.org/obo/HP_0001256,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,"Mental retardation, mild"
http://purl.obolibrary.org/obo/HP_0002463,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Language disorder
http://purl.obolibrary.org/obo/HP_0030219,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Trouble remembering words
http://purl.obolibrary.org/obo/HP_0000750,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Speech difficulties
http://purl.obolibrary.org/obo/HP_0000750,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Poor speech development
http://purl.obolibrary.org/obo/HP_0000750,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Poor speech acquisition
http://purl.obolibrary.org/obo/HP_0001270,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,No development of motor milestones
http://purl.obolibrary.org/obo/HP_0001263,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Cognitive delay
http://purl.obolibrary.org/obo/HP_0001263,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Mental and motor retardation
http://purl.obolibrary.org/obo/HP_0012736,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,"Psychomotor retardation, profound"
http://purl.obolibrary.org/obo/HP_0011343,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,"Psychomotor retardation, moderate"
http://purl.obolibrary.org/obo/HP_0011342,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,"Psychomotor retardation, mild"
http://purl.obolibrary.org/obo/HP_0011344,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Severe psychomotor retardation
http://purl.obolibrary.org/obo/HP_0010849,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,EEG with 3-4-Hz spike waves
http://purl.obolibrary.org/obo/HP_0003134,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Abnormal peripheral nerve transmission
http://purl.obolibrary.org/obo/HP_0002015,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Deglutition disorder
http://purl.obolibrary.org/obo/HP_0004362,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Abnormality of the enteric ganglia
http://purl.obolibrary.org/obo/HP_0002251,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Hirschsprung disease
http://purl.obolibrary.org/obo/HP_0025030,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Degenerative enteric neuropathy
http://purl.obolibrary.org/obo/HP_0003429,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,hypomyelination
http://purl.obolibrary.org/obo/HP_0007266,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,White matter dysmyelination/demyelination
http://purl.obolibrary.org/obo/HP_0003383,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Onion bulb formations
http://purl.obolibrary.org/obo/HP_0004375,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Neoplasia of the nervous system
http://purl.obolibrary.org/obo/HP_0004375,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Nervous system cancer
http://purl.obolibrary.org/obo/HP_0100006,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Neoplasia of the central nervous system
http://purl.obolibrary.org/obo/HP_0010302,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Spinal tumor
http://purl.obolibrary.org/obo/HP_0010302,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Spinal tumors
http://purl.obolibrary.org/obo/HP_0025171,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Rosette-forming glioneuronal tumor of the fourth ventricle
http://purl.obolibrary.org/obo/HP_0001067,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,multiple neurofibromas
http://purl.obolibrary.org/obo/HP_0100008,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Schwannomas
http://purl.obolibrary.org/obo/HP_0002011,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Central nervous system disease
http://purl.obolibrary.org/obo/HP_0001338,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Partial or complete agenesis of the corpus callosum
http://purl.obolibrary.org/obo/HP_0011451,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Head circumference small for gestational age
http://purl.obolibrary.org/obo/HP_0002059,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Supratentorial atrophy
http://purl.obolibrary.org/obo/HP_0002062,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Pyramidal tract disease
http://purl.obolibrary.org/obo/HP_0002492,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Abnormality of the corticospinal tract
http://purl.obolibrary.org/obo/HP_0002492,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Involvement of the corticospinal pathways
http://purl.obolibrary.org/obo/HP_0100702,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Arachnoid cysts
http://purl.obolibrary.org/obo/HP_0002143,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Spinal cord disease
http://purl.obolibrary.org/obo/HP_0002143,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Spinal cord pathology
http://purl.obolibrary.org/obo/HP_0002180,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Neurodegenerative disease
http://purl.obolibrary.org/obo/HP_0002180,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Progressive neurodegenerative disorder
http://purl.obolibrary.org/obo/HP_0002180,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Neuro-degenerative disease
http://purl.obolibrary.org/obo/HP_0003463,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Lipopigment in extraneuronal cells
http://purl.obolibrary.org/obo/HP_0002074,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Neuronal lipopigments
http://purl.obolibrary.org/obo/HP_0007354,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Lou Gehrig's disease
http://purl.obolibrary.org/obo/HP_0011933,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Elongated superior cerebellar peduncles
http://purl.obolibrary.org/obo/HP_0010664,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Fusion of thamali
http://purl.obolibrary.org/obo/HP_0002518,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Periventricular white matter abnormalities
http://purl.obolibrary.org/obo/HP_0100315,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Lewy body disease
http://purl.obolibrary.org/obo/HP_0007183,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Hyperintense lesions in the basal ganglia on MRI
http://purl.obolibrary.org/obo/HP_0002500,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Cortical white matter abnormalities seen on MRI
http://purl.obolibrary.org/obo/HP_0012430,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Paucity of cerebral white matter
http://purl.obolibrary.org/obo/HP_0002280,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Mega cisterna magna
http://purl.obolibrary.org/obo/HP_0012422,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Diffuse villous hypertrophy of choroid plexus
http://purl.obolibrary.org/obo/HP_0001272,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Infratentorial atrophy
http://purl.obolibrary.org/obo/HP_0006817,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Cerebellar vermis aplasia or hypoplasia
http://purl.obolibrary.org/obo/HP_0500009,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Lhermitte-Duclos disease
http://purl.obolibrary.org/obo/HP_0500009,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,LDD
http://purl.obolibrary.org/obo/HP_0012704,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Widened subarachnoid spaces
http://purl.obolibrary.org/obo/HP_0000759,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Peripheral nervous system disease
http://purl.obolibrary.org/obo/HP_0007002,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Length dependent motor neuropathy
http://purl.obolibrary.org/obo/HP_0007002,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Distal motor neuropathy
http://purl.obolibrary.org/obo/HP_0003390,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Peripheral sensory axonal neuropathy
http://purl.obolibrary.org/obo/HP_0009830,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Neuropathy
http://purl.obolibrary.org/obo/HP_0012185,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Carpal tunnel syndrome
http://purl.obolibrary.org/obo/HP_0012534,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Dysesthesias
http://purl.obolibrary.org/obo/HP_0012645,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Enlarged peripheral nerves
http://purl.obolibrary.org/obo/HP_0001291,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Cranial nerve abnormality
http://purl.obolibrary.org/obo/HP_0012246,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Oculomotor neuropathy
http://purl.obolibrary.org/obo/HP_0001371,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Contractures
http://purl.obolibrary.org/obo/HP_0100790,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Hernias
http://purl.obolibrary.org/obo/HP_0001012,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Lipomas
http://purl.obolibrary.org/obo/HP_0001012,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Lipomatosis
http://purl.obolibrary.org/obo/HP_0100699,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Scar tissue
http://purl.obolibrary.org/obo/HP_0004552,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Hair loss on scalp from scarring condition
http://purl.obolibrary.org/obo/HP_0006297,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Dysplasia of tooth enamel
http://purl.obolibrary.org/obo/HP_0006297,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Enamel dysplasia
http://purl.obolibrary.org/obo/HP_0006282,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Generalized dysplasia of tooth enamel
http://purl.obolibrary.org/obo/HP_0011074,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Localized dysplasia of tooth enamel
http://purl.obolibrary.org/obo/HP_0006285,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Fluorosis of tooth enamel
http://purl.obolibrary.org/obo/HP_0006285,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,White spot lesions of tooth enamel
http://purl.obolibrary.org/obo/HP_0011060,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,Dentin dysplasia
